crawl_date,brand,product_id,product_name,series_name,space,style,price_display,original_price,size,color,material,serial_number,part_no,primary_image_url,gallery_image_count,display_image_count,display_image_urls,display_image_local_paths,display_image_selection_basis,description_text,detail_content_text,buy_url,detail_url,source_endpoint,created_at,updated_at
2026-04-02,联邦家私,91,联邦家具实木餐边柜樱桃木厨房日式洞洞板储物柜家用北欧收纳高柜,Basic,,轻复古,8876,0.00,1500*490*1750mm,,樱桃木,CK7622樱桃木餐边柜上柜+下柜组合（1.5米）,,http://img.landbond.com/storage/uploads/video/20231101/d73ce6b95fa1594b28d6e35e77ffea0e.mp4,4,4,http://img.landbond.com/storage/uploads/goods/20231027/3ef9df8e863564f465ca08e60443dc3a.jpg?imageView2/1/w/300/h/300 | http://img.landbond.com/storage/uploads/goods/20231027/1ad4b2adcb23b8ad9dd5b933daf35743.jpg?imageView2/1/w/300/h/300 | http://img.landbond.com/storage/uploads/goods/20231027/617bb2bde23f99f260330b19e3335ec7.jpg?imageView2/1/w/300/h/300 | http://img.landbond.com/storage/uploads/goods/20231027/722e530daeb4754678ff8bca6711b201.jpg?imageView2/1/w/300/h/300,data/images/landbond/91/display_01.jpg | data/images/landbond/91/display_02.jpg | data/images/landbond/91/display_03.jpg | data/images/landbond/91/display_04.jpg,优先解析详情页 carousel-item 主轮播；若失败则回退 API banner；最后回退商品主图 thumb，并过滤非图片资源,,,https://detail.tmall.com/item.htm?abbucket=19&id=671421894692&rn=84226f1e8dc573671b2c768d07f33b99&spm=a1z10.3-b-s.w4011-15026027396.50.4ef9747112EWWo&sku_properties=13744110:79912,https://www.landbond.com/goods/detail/91,https://www.landbond.com/goods/lists/0/?page=21&serie=,2023-10-27 19:44:42,2026-04-02 01:00:59
2026-04-02,联邦家私,92,联邦家具全实木樱桃木餐椅北欧简约小户型家用书桌椅椅子,Basic,,轻复古,918,0.00,440*460*810mm,,樱桃木,HK3602 格林椅,,http://img.landbond.com/storage/uploads/goods/20231027/b83bad599775dfd418a24be0f311ca05.jpg,4,4,http://img.landbond.com/storage/uploads/goods/20231027/460b721b5c1d4bc19bbe720062378f5a.jpg?imageView2/1/w/300/h/300 | http://img.landbond.com/storage/uploads/goods/20231027/c7479013c90e65c665c396d1aae7c44f.jpg?imageView2/1/w/300/h/300 | http://img.landbond.com/storage/uploads/goods/20231027/14e9c1b9f61d2af5a8ed688f66426579.jpg?imageView2/1/w/300/h/300 | http://img.landbond.com/storage/uploads/goods/20231027/db8cdd74e0a017f878b50f4fc51d0579.jpg?imageView2/1/w/300/h/300,data/images/landbond/92/display_01.jpg | data/images/landbond/92/display_02.jpg | data/images/landbond/92/display_03.jpg | data/images/landbond/92/display_04.jpg,优先解析详情页 carousel-item 主轮播；若失败则回退 API banner；最后回退商品主图 thumb，并过滤非图片资源,,,https://detail.tmall.com/item.htm?abbucket=19&id=656248854302&rn=3ecf31896eea0c8acc3f1a687b626217&spm=a1z10.3-b-s.w4011-15026027396.51.4bc57471mPOpve,https://www.landbond.com/goods/detail/92,https://www.landbond.com/goods/lists/0/?page=21&serie=,2023-10-27 20:00:05,2026-04-01 20:16:34
2026-04-02,联邦家私,104,联邦家私美式复古豆腐块黑色真皮头层牛皮客厅现代直排都灵沙发,Basic,,轻复古,7420,0.00,2230*1000*900,,真皮,SS8910 都灵真皮沙发,,https://img.landbond.com//storage/uploads/goods/20240709/f0043229712f795f64101a74047ce0f9.jpg,4,4,http://img.landbond.com/storage/uploads/goods/20231028/16a2028f8f81e8e0c40fa466dae75ff2.jpg?imageView2/1/w/300/h/300 | http://img.landbond.com/storage/uploads/goods/20231028/343d9837ab9131f3f3038f3f6f374328.jpg?imageView2/1/w/300/h/300 | http://img.landbond.com/storage/uploads/goods/20231028/7b5b64b4fe22348b359b4a65b2d1463a.jpg?imageView2/1/w/300/h/300 | http://img.landbond.com/storage/uploads/goods/20231028/0606b460f747b2ce347af58c833f52ed.jpg?imageView2/1/w/300/h/300,data/images/landbond/104/display_01.jpg | data/images/landbond/104/display_02.jpg | data/images/landbond/104/display_03.jpg | data/images/landbond/104/display_04.jpg,优先解析详情页 carousel-item 主轮播；若失败则回退 API banner；最后回退商品主图 thumb，并过滤非图片资源,,,https://item.jd.com/10075921660765.html,https://www.landbond.com/goods/detail/104,https://www.landbond.com/goods/lists/0/?page=12&serie=,2023-10-28 10:30:14,2026-04-01 01:53:36
2026-04-02,联邦家私,105,联邦家私实木茶几客厅家用白橡木茶桌简约现代小户型樱桃木小茶台,Basic,,轻复古,2068,0.00,1100*600*430,,樱桃木,TT5601 知觅茶几,,http://img.landbond.com/storage/uploads/video/20231101/5e37e291bc544cb5bb626de619b2bd06.mp4,4,4,http://img.landbond.com/storage/uploads/goods/20231028/545d9280b8220a7d2f6957975cb756b6.jpg?imageView2/1/w/300/h/300 | http://img.landbond.com/storage/uploads/goods/20231028/3494d0f3fb48fcfe1569808fced92534.jpg?imageView2/1/w/300/h/300 | http://img.landbond.com/storage/uploads/goods/20231028/ca0573a95e18536bcef157366cb23724.jpg?imageView2/1/w/300/h/300 | http://img.landbond.com/storage/uploads/goods/20231028/05f6de754bff4f2a0437f6f4b4294a85.jpg?imageView2/1/w/300/h/300,data/images/landbond/105/display_01.jpg | data/images/landbond/105/display_02.jpg | data/images/landbond/105/display_03.jpg | data/images/landbond/105/display_04.jpg,优先解析详情页 carousel-item 主轮播；若失败则回退 API banner；最后回退商品主图 thumb，并过滤非图片资源,,,https://detail.tmall.com/item.htm?abbucket=19&id=653938054550&rn=e2bc549b8741fed9c9925505851262ae&spm=a1z10.3-b-s.w4011-15026027396.64.69cd7471Ao9sDv&sku_properties=29112:97926,https://www.landbond.com/goods/detail/105,https://www.landbond.com/goods/lists/0/?page=22&serie=,2023-10-28 10:37:32,2026-04-01 17:18:12
2026-04-02,联邦家私,111,联邦家具实木床现代简约北欧樱桃木小户型主卧纯木1.8双人兰亭床,Basic,,轻复古,3055,0.00,1310*2100*870mm,,樱桃木,BP6601兰亭实木床,,https://img.landbond.com//storage/uploads/goods/20240709/0175848227ec7b7620b18bf6d1afd034.jpg,4,4,http://img.landbond.com/storage/uploads/goods/20231028/01e1b2dfd57ba12a9d45377953405ed9.jpg?imageView2/1/w/300/h/300 | http://img.landbond.com/storage/uploads/goods/20231028/aac5bdc0a52a938a9e2a57e4410d2e50.jpg?imageView2/1/w/300/h/300 | http://img.landbond.com/storage/uploads/goods/20231028/2767714e6b790ed0f74557542de827d5.jpg?imageView2/1/w/300/h/300 | http://img.landbond.com/storage/uploads/goods/20231028/b74143e9adfadac9e036e9cb26e0a5e2.jpg?imageView2/1/w/300/h/300,data/images/landbond/111/display_01.jpg | data/images/landbond/111/display_02.jpg | data/images/landbond/111/display_03.jpg | data/images/landbond/111/display_04.jpg,优先解析详情页 carousel-item 主轮播；若失败则回退 API banner；最后回退商品主图 thumb，并过滤非图片资源,,,https://item.jd.com/10038011611041.html,https://www.landbond.com/goods/detail/111,https://www.landbond.com/goods/lists/0/?page=12&serie=,2023-10-28 11:00:50,2026-04-01 17:25:21
2026-04-02,联邦家私,114,联邦家具全实木床现代简约复古樱桃木北欧家用婚床主卧双人罗兰床,Basic,,,4444,0.00,1610*2090*900mm,,樱桃木,BP6619樱桃木罗兰床,,http://img.landbond.com/storage/uploads/video/20231101/41e3670cc20affac09fcce84022a1bfe.mp4,4,4,http://img.landbond.com/storage/uploads/goods/20231028/ef2c1ceee998c46543c8b98d2ed3050c.jpg?imageView2/1/w/300/h/300 | http://img.landbond.com/storage/uploads/goods/20231028/e19cfef9f0130fa7ac43388e105a87b8.jpg?imageView2/1/w/300/h/300 | http://img.landbond.com/storage/uploads/goods/20231028/f3f637f5a241ad96c2e2b6fa66bc2653.jpg?imageView2/1/w/300/h/300 | http://img.landbond.com/storage/uploads/goods/20231028/a5249088fad5555cfe8bdba7b195b94f.jpg?imageView2/1/w/300/h/300,data/images/landbond/114/display_01.jpg | data/images/landbond/114/display_02.jpg | data/images/landbond/114/display_03.jpg | data/images/landbond/114/display_04.jpg,优先解析详情页 carousel-item 主轮播；若失败则回退 API banner；最后回退商品主图 thumb，并过滤非图片资源,,,https://detail.tmall.com/item.htm?abbucket=9&id=718604332402&rn=ce781202109d9ca3260341ecac1da17d&spm=a1z10.3-b-s.w4011-15026027396.43.59b87471QbUh2A&sku_properties=122216927:77835123,https://www.landbond.com/goods/detail/114,https://www.landbond.com/goods/lists/0/?page=22&serie=,2023-10-28 11:09:12,2026-04-01 06:35:19
2026-04-02,联邦家私,128,联邦实木小推车可移动边几樱桃木置物架家用收纳柜,Basic,,轻复古,1231,0.00,400*530*470mm,,樱桃木,TZ5613 蜗牛灵动小推车,,http://img.landbond.com/storage/uploads/video/20231101/fa51bae0e6941be11f91d8fd0b52fd7a.mp4,4,4,http://img.landbond.com/storage/uploads/goods/20231028/8682dba2af8219ab1989a074e5df4e35.jpg?imageView2/1/w/300/h/300 | http://img.landbond.com/storage/uploads/goods/20231028/5a98fe905d6109ead8fce5521f2bf15e.jpg?imageView2/1/w/300/h/300 | http://img.landbond.com/storage/uploads/goods/20231028/809a8acf1d26486790aa096551d6ae3b.jpg?imageView2/1/w/300/h/300 | http://img.landbond.com/storage/uploads/goods/20231028/5e7a4eac588d30b663805271ad2fb9d1.jpg?imageView2/1/w/300/h/300,data/images/landbond/128/display_01.jpg | data/images/landbond/128/display_02.jpg | data/images/landbond/128/display_03.jpg | data/images/landbond/128/display_04.jpg,优先解析详情页 carousel-item 主轮播；若失败则回退 API banner；最后回退商品主图 thumb，并过滤非图片资源,,,https://detail.tmall.com/item.htm?abbucket=9&id=669773443018&rn=78598d20211bf3b83b8b645573b3feab&spm=a1z10.3-b-s.w4011-15026027396.41.4eb47471ddIBIA&skuId=4813179868045,https://www.landbond.com/goods/detail/128,https://www.landbond.com/goods/lists/0/?page=22&serie=,2023-10-28 16:27:56,2026-03-26 22:21:51
2026-04-02,联邦家私,132,联邦家具乳胶床垫3E环保棕椰棕床垫独立弹簧3D透气围边抗菌面料,Basic,,,3146,0.00,1500*2000*230mm,,独立静音弹簧,云舒床垫,,http://img.landbond.com/storage/uploads/video/20231101/fd387fe993fd59d99d9715c8ec1416cf.mp4,4,4,http://img.landbond.com/storage/uploads/goods/20231028/f573f062b1fd182b466b5791aec5d970.jpg?imageView2/1/w/300/h/300 | http://img.landbond.com/storage/uploads/goods/20231028/6c3bacfe982dee3e1268d7aef1bf77e4.jpg?imageView2/1/w/300/h/300 | http://img.landbond.com/storage/uploads/goods/20231028/f2497c02eaa4e439eabf4562dd257863.jpg?imageView2/1/w/300/h/300 | http://img.landbond.com/storage/uploads/goods/20231028/4eab562b24e89722cb1dfb13960c68dd.jpg?imageView2/1/w/300/h/300,data/images/landbond/132/display_01.jpg | data/images/landbond/132/display_02.jpg | data/images/landbond/132/display_03.jpg | data/images/landbond/132/display_04.jpg,优先解析详情页 carousel-item 主轮播；若失败则回退 API banner；最后回退商品主图 thumb，并过滤非图片资源,,,https://detail.tmall.com/item.htm?abbucket=9&id=626043191057&rn=1b746242e5899e1db874950cf5aabe75&spm=a1z10.3-b-s.w4011-15026027396.45.505b7471cyqbsN,https://www.landbond.com/goods/detail/132,https://www.landbond.com/goods/lists/0/?page=18&serie=,2023-10-28 18:04:34,2026-04-01 07:48:55
2026-04-02,联邦家私,137,免漆色板[CS16]珊瑚粉,定制色板,,,,0.00,定制,,,[CS16]珊瑚粉,,https://img.landbond.com/storage/uploads/goods/20231117/e985695805ab203d25d964ccca3f0342.jpg,2,2,https://img.landbond.com/storage/uploads/goods/20231117/e678c3e2a23997342ff07fab704f2a94.jpg?imageView2/1/w/300/h/300 | https://img.landbond.com/storage/uploads/goods/20231117/04dd16a77fef7a8b90ff2fea0ac87571.jpg?imageView2/1/w/300/h/300,data/images/landbond/137/display_01.jpg | data/images/landbond/137/display_02.jpg,优先解析详情页 carousel-item 主轮播；若失败则回退 API banner；最后回退商品主图 thumb，并过滤非图片资源,,,,https://www.landbond.com/goods/detail/137,https://www.landbond.com/goods/lists/0/?page=23&serie=,2023-11-17 08:39:09,2026-04-01 21:17:18
2026-04-02,联邦家私,138,免漆色板[KQ03]黛灰,定制色板,,,,0.00,定制,,,[CS04]优雅灰,,https://img.landbond.com/storage/uploads/goods/20231117/f9474ce9a5dc9421aec520410abd02c6.jpg,2,2,https://img.landbond.com/storage/uploads/goods/20231117/f050712ba977ee6a0d05255732aafed9.jpg?imageView2/1/w/300/h/300 | https://img.landbond.com/storage/uploads/goods/20231117/2b26555f76eedcd576b4cd073ba3a39f.jpg?imageView2/1/w/300/h/300,data/images/landbond/138/display_01.jpg | data/images/landbond/138/display_02.jpg,优先解析详情页 carousel-item 主轮播；若失败则回退 API banner；最后回退商品主图 thumb，并过滤非图片资源,,,,https://www.landbond.com/goods/detail/138,https://www.landbond.com/goods/lists/0/?page=23&serie=,2023-11-17 09:29:02,2026-04-02 00:48:47
2026-04-02,联邦家私,164,免漆色板[CS13]凝脂白,定制色板,,,面议,0.00,,,,,,https://img.landbond.com/storage/uploads/goods/20231123/15cd68c1c9748b08848eb571c02bec5c.jpg,2,2,https://img.landbond.com/storage/uploads/goods/20231123/c7832e03fb508e7d7f14556db0c91ea8.jpg?imageView2/1/w/300/h/300 | https://img.landbond.com/storage/uploads/goods/20231123/3462d1705d8da8050ea89f8a931596ac.jpg?imageView2/1/w/300/h/300,data/images/landbond/164/display_01.jpg | data/images/landbond/164/display_02.jpg,优先解析详情页 carousel-item 主轮播；若失败则回退 API banner；最后回退商品主图 thumb，并过滤非图片资源,,,,https://www.landbond.com/goods/detail/164,https://www.landbond.com/goods/lists/0/?page=23&serie=,2023-11-23 17:28:00,2026-01-04 13:24:49
2026-04-02,联邦家私,165,纯色烤漆[KQ01]皎玉,定制色板,,,面议,0.00,定制,,,[KQ01]皎玉,,https://img.landbond.com/storage/uploads/goods/20231123/d9c395e1bd2e47f6a7484a78331a47bb.jpg,2,2,https://img.landbond.com/storage/uploads/goods/20231123/ce1b6e6e87546fd9c8e87a39819a2aec.jpg?imageView2/1/w/300/h/300 | https://img.landbond.com/storage/uploads/goods/20231123/98041923ec1c0006b5de676e3def030d.jpg?imageView2/1/w/300/h/300,data/images/landbond/165/display_01.jpg | data/images/landbond/165/display_02.jpg,优先解析详情页 carousel-item 主轮播；若失败则回退 API banner；最后回退商品主图 thumb，并过滤非图片资源,,,,https://www.landbond.com/goods/detail/165,https://www.landbond.com/goods/lists/0/?page=23&serie=,2023-11-23 17:29:42,2026-01-04 13:24:23
2026-04-02,联邦家私,166,纯色烤漆[KQ08]羊脂,定制色板,,,面议,0.00,定制,,,[KQ08]羊脂,,https://img.landbond.com/storage/uploads/goods/20231123/6e561030f429e6214434fc7e7aa3974a.jpg,2,2,https://img.landbond.com/storage/uploads/goods/20231123/618fe8f653bc05db5c931ca6a9bea769.jpg?imageView2/1/w/300/h/300 | https://img.landbond.com/storage/uploads/goods/20231123/ef9290753cc98db21c2cfbe6d93b485a.jpg?imageView2/1/w/300/h/300,data/images/landbond/166/display_01.jpg | data/images/landbond/166/display_02.jpg,优先解析详情页 carousel-item 主轮播；若失败则回退 API banner；最后回退商品主图 thumb，并过滤非图片资源,,,,https://www.landbond.com/goods/detail/166,https://www.landbond.com/goods/lists/0/?page=24&serie=,2023-11-23 17:31:03,2026-03-31 13:24:34
2026-04-02,联邦家私,167,免漆色板[MW17]沉香白蜡,定制色板,,,面议,0.00,定制,,,[MW17]沉香白蜡,,https://img.landbond.com/storage/uploads/goods/20231123/f7cfe4919e424f8ecda45bf814744aff.jpg,2,2,https://img.landbond.com/storage/uploads/goods/20231123/308b9ab70e31b34b377344eaa71cd435.jpg?imageView2/1/w/300/h/300 | https://img.landbond.com/storage/uploads/goods/20231123/2107a2e9f24be2a50559fca7b10ec4bf.jpg?imageView2/1/w/300/h/300,data/images/landbond/167/display_01.jpg | data/images/landbond/167/display_02.jpg,优先解析详情页 carousel-item 主轮播；若失败则回退 API banner；最后回退商品主图 thumb，并过滤非图片资源,,,,https://www.landbond.com/goods/detail/167,https://www.landbond.com/goods/lists/0/?page=24&serie=,2023-11-23 17:33:18,2026-01-04 13:25:50
2026-04-02,联邦家私,168,免漆色板[MW19]拉普兰榆木,定制色板,,,面议,0.00,定制,,,[MW19]拉普兰榆木,,https://img.landbond.com/storage/uploads/goods/20231123/9b8e339528cab8565ba2ed8029c3249d.jpg,2,2,https://img.landbond.com/storage/uploads/goods/20231123/6ec1e6961403e449886f13a4ed2ea6de.jpg?imageView2/1/w/300/h/300 | https://img.landbond.com/storage/uploads/goods/20231123/1254a4867856220b218c377cd83058cc.jpg?imageView2/1/w/300/h/300,data/images/landbond/168/display_01.jpg | data/images/landbond/168/display_02.jpg,优先解析详情页 carousel-item 主轮播；若失败则回退 API banner；最后回退商品主图 thumb，并过滤非图片资源,,,,https://www.landbond.com/goods/detail/168,https://www.landbond.com/goods/lists/0/?page=24&serie=,2023-11-23 17:34:37,2026-04-01 16:22:28
2026-04-02,联邦家私,169,免漆色板[WL15]肤哑莱卡,定制色板,,,面议,0.00,定制,,,[WL15]肤哑莱卡,,https://img.landbond.com/storage/uploads/goods/20231123/05f019714dd40ed62b1c7094dacb8c92.jpg,2,2,https://img.landbond.com/storage/uploads/goods/20231123/1fa535ed571713e9728c9b1cb001f594.jpg?imageView2/1/w/300/h/300 | https://img.landbond.com/storage/uploads/goods/20231123/b75d0018366294600fa446980a388528.jpg?imageView2/1/w/300/h/300,data/images/landbond/169/display_01.jpg | data/images/landbond/169/display_02.jpg,优先解析详情页 carousel-item 主轮播；若失败则回退 API banner；最后回退商品主图 thumb，并过滤非图片资源,,,,https://www.landbond.com/goods/detail/169,https://www.landbond.com/goods/lists/0/?page=24&serie=,2023-11-23 17:35:54,2026-01-04 13:26:48
2026-04-02,联邦家私,170,免漆色板[CS01]绒面白,定制色板,,,面议,0.00,定制,,,[CS01]绒面白,,https://img.landbond.com/storage/uploads/goods/20231123/408021a4f726df0cf6b786076b2041b7.jpg,2,2,https://img.landbond.com/storage/uploads/goods/20231123/aa164952363567294d5c757e3feb5be4.jpg?imageView2/1/w/300/h/300 | https://img.landbond.com/storage/uploads/goods/20231123/776811070d383c3c6a9c6a0001bf3b29.jpg?imageView2/1/w/300/h/300,data/images/landbond/170/display_01.jpg | data/images/landbond/170/display_02.jpg,优先解析详情页 carousel-item 主轮播；若失败则回退 API banner；最后回退商品主图 thumb，并过滤非图片资源,,,,https://www.landbond.com/goods/detail/170,https://www.landbond.com/goods/lists/0/?page=24&serie=,2023-11-23 17:38:20,2026-04-01 07:52:07
2026-04-02,联邦家私,171,无机水磨石蜜桃色W9,定制色板,,,面议,0.00,定制,,,无机水磨石蜜桃色W9,,https://img.landbond.com/storage/uploads/goods/20231123/87b2f3c47ad466c2ba1a0a6af538aaa6.jpg,2,2,https://img.landbond.com/storage/uploads/goods/20231123/b152cd706050568fb66d6ac93c257024.jpg?imageView2/1/w/300/h/300 | https://img.landbond.com/storage/uploads/goods/20231123/61b45be90106ac636bb8c7c993991d6b.jpg?imageView2/1/w/300/h/300,data/images/landbond/171/display_01.jpg | data/images/landbond/171/display_02.jpg,优先解析详情页 carousel-item 主轮播；若失败则回退 API banner；最后回退商品主图 thumb，并过滤非图片资源,,,,https://www.landbond.com/goods/detail/171,https://www.landbond.com/goods/lists/0/?page=25&serie=,2023-11-23 17:45:50,2026-01-04 13:29:16
2026-04-02,联邦家私,172,免漆色板[CS14]烟波绿,定制色板,,,面议,0.00,定制,,,[CS14]烟波绿,,https://img.landbond.com/storage/uploads/goods/20231123/92afb6904e21a46a41133f3954e08d6a.png,2,2,https://img.landbond.com/storage/uploads/goods/20231123/e28c163950d877d16c81723283dd3aa8.jpg?imageView2/1/w/300/h/300 | https://img.landbond.com/storage/uploads/goods/20231123/443b2e79a7f8b84e6ccf555846d75301.png?imageView2/1/w/300/h/300,data/images/landbond/172/display_01.jpg | data/images/landbond/172/display_02.png,优先解析详情页 carousel-item 主轮播；若失败则回退 API banner；最后回退商品主图 thumb，并过滤非图片资源,,,,https://www.landbond.com/goods/detail/172,https://www.landbond.com/goods/lists/0/?page=25&serie=,2023-11-23 17:52:14,2026-03-28 05:14:01
2026-04-02,联邦家私,173,免漆色板[MW18]烟熏白蜡,定制色板,,,面议,0.00,定制,,,[MW18]烟熏白蜡,,https://img.landbond.com/storage/uploads/goods/20231124/3454d796e77af8206ebbc168b794b335.jpg,1,1,https://img.landbond.com/storage/uploads/goods/20231124/a654aeb36c873eb9dec86c77feafba77.jpg?imageView2/1/w/300/h/300,data/images/landbond/173/display_01.jpg,优先解析详情页 carousel-item 主轮播；若失败则回退 API banner；最后回退商品主图 thumb，并过滤非图片资源,,,,https://www.landbond.com/goods/detail/173,https://www.landbond.com/goods/lists/0/?page=25&serie=,2023-11-24 11:51:37,2026-03-05 21:33:02
2026-04-02,联邦家私,174,UV饰面[WL14]肤哑法兰,定制色板,,,面议,0.00,定制,,,[WL14]肤哑法兰,,https://img.landbond.com/storage/uploads/goods/20231124/c24f85af1ea7aa01aa55556b52706d58.jpg,2,2,https://img.landbond.com/storage/uploads/goods/20231124/af108ae4316e4e35c1b32696b16d45d6.jpg?imageView2/1/w/300/h/300 | https://img.landbond.com/storage/uploads/goods/20231124/ae085e6ea2e404c3f5bdb807e4f31ee7.jpg?imageView2/1/w/300/h/300,data/images/landbond/174/display_01.jpg | data/images/landbond/174/display_02.jpg,优先解析详情页 carousel-item 主轮播；若失败则回退 API banner；最后回退商品主图 thumb，并过滤非图片资源,,,,https://www.landbond.com/goods/detail/174,https://www.landbond.com/goods/lists/0/?page=25&serie=,2023-11-24 11:56:07,2026-01-04 13:31:16
2026-04-02,联邦家私,175,UV饰面[WL10]珠光墨羽,定制色板,,,面议,0.00,定制,,,,,https://img.landbond.com/storage/uploads/goods/20231129/4377bdbba417480b5eea040af0cab931.jpg,1,1,https://img.landbond.com/storage/uploads/goods/20231129/82209fd0588ed63a1e68c9aaae173c1c.jpg?imageView2/1/w/300/h/300,data/images/landbond/175/display_01.jpg,优先解析详情页 carousel-item 主轮播；若失败则回退 API banner；最后回退商品主图 thumb，并过滤非图片资源,,,,https://www.landbond.com/goods/detail/175,https://www.landbond.com/goods/lists/0/?page=25&serie=,2023-11-29 23:21:53,2026-01-04 13:31:26
2026-04-02,联邦家私,176,UV饰面[WL11]珠光灵羽,定制色板,,,面议,0.00,面议,,,[WL11]珠光灵羽,,https://img.landbond.com/storage/uploads/goods/20231129/4497d63b28f48ae3ce63f05f64e627f3.jpg,1,1,https://img.landbond.com/storage/uploads/goods/20231129/c91f116d1aaffb12d0051497da62af83.jpg?imageView2/1/w/300/h/300,data/images/landbond/176/display_01.jpg,优先解析详情页 carousel-item 主轮播；若失败则回退 API banner；最后回退商品主图 thumb，并过滤非图片资源,,,,https://www.landbond.com/goods/detail/176,https://www.landbond.com/goods/lists/0/?page=26&serie=,2023-11-29 23:23:37,2026-04-02 00:01:08
2026-04-02,联邦家私,177,UV饰面[WL12]珠光贝母,定制色板,,,面议,0.00,定制,,,[WL12]珠光贝母,,https://img.landbond.com/storage/uploads/goods/20231129/abc0607223fcc149c2e3f1dfb060bdc2.jpg,1,1,https://img.landbond.com/storage/uploads/goods/20231129/84ee87bec669128db587799dd000f798.jpg?imageView2/1/w/300/h/300,data/images/landbond/177/display_01.jpg,优先解析详情页 carousel-item 主轮播；若失败则回退 API banner；最后回退商品主图 thumb，并过滤非图片资源,,,,https://www.landbond.com/goods/detail/177,https://www.landbond.com/goods/lists/0/?page=26&serie=,2023-11-29 23:24:33,2026-01-04 13:34:16
2026-04-02,联邦家私,178,UV饰面[WL15]肤哑莱卡,定制色板,,,面议,0.00,定制,,,[WL15]肤哑莱卡,,https://img.landbond.com/storage/uploads/goods/20231129/afe0b8916c6944939ed3411105b4605a.jpg,1,1,https://img.landbond.com/storage/uploads/goods/20231129/f2e9f25759884369f7e567f28b17b6be.jpg?imageView2/1/w/300/h/300,data/images/landbond/178/display_01.jpg,优先解析详情页 carousel-item 主轮播；若失败则回退 API banner；最后回退商品主图 thumb，并过滤非图片资源,,,,https://www.landbond.com/goods/detail/178,https://www.landbond.com/goods/lists/0/?page=26&serie=,2023-11-29 23:25:30,2026-01-04 13:34:39
2026-04-02,联邦家私,179,[CS12]陶瓷白-PET,定制色板,,,面议,0.00,定制,,,[CS12]陶瓷白-PET,,https://img.landbond.com/storage/uploads/goods/20231129/02a21369c197ceab4e166f073eeadaa8.jpg,1,1,https://img.landbond.com/storage/uploads/goods/20231129/ee18b3725816427633f2e0df0b803450.jpg?imageView2/1/w/300/h/300,data/images/landbond/179/display_01.jpg,优先解析详情页 carousel-item 主轮播；若失败则回退 API banner；最后回退商品主图 thumb，并过滤非图片资源,,,,https://www.landbond.com/goods/detail/179,https://www.landbond.com/goods/lists/0/?page=26&serie=,2023-11-29 23:27:27,2026-01-04 13:33:36
2026-04-02,联邦家私,180,[CS17]钛金拉丝-PET,定制色板,,,面议,0.00,定制,,,[CS17]钛金拉丝-PET,,https://img.landbond.com/storage/uploads/goods/20231129/7a71e2b793d027b9febcde775ab2e746.jpg,1,1,https://img.landbond.com/storage/uploads/goods/20231129/8abf15c42ca1fa3632431c72723caec4.jpg?imageView2/1/w/300/h/300,data/images/landbond/180/display_01.jpg,优先解析详情页 carousel-item 主轮播；若失败则回退 API banner；最后回退商品主图 thumb，并过滤非图片资源,,,,https://www.landbond.com/goods/detail/180,https://www.landbond.com/goods/lists/0/?page=26&serie=,2023-11-29 23:28:13,2026-01-04 13:36:14
2026-04-02,联邦家私,181,[CS18]济州灰-PET,定制色板,,,面议,0.00,定制,,,[CS18]济州灰-PET,,https://img.landbond.com/storage/uploads/goods/20231129/06dcd511f6ce27b54ac1053fd728d766.jpg,1,1,https://img.landbond.com/storage/uploads/goods/20231129/31a196f7f3b36ac07f18026962fbcd1f.jpg?imageView2/1/w/300/h/300,data/images/landbond/181/display_01.jpg,优先解析详情页 carousel-item 主轮播；若失败则回退 API banner；最后回退商品主图 thumb，并过滤非图片资源,,,,https://www.landbond.com/goods/detail/181,https://www.landbond.com/goods/lists/0/?page=27&serie=,2023-11-29 23:28:55,2026-01-04 13:37:09
2026-04-02,联邦家私,182,[WL18]皇家艺术-PET,定制色板,,,面议,0.00,定制,,,[WL18]皇家艺术-PET,,https://img.landbond.com/storage/uploads/goods/20231129/edb361b2a8955d0e38baa563563d4e15.jpg,1,1,https://img.landbond.com/storage/uploads/goods/20231129/58661af9890da431d87ef27142e298d3.jpg?imageView2/1/w/300/h/300,data/images/landbond/182/display_01.jpg,优先解析详情页 carousel-item 主轮播；若失败则回退 API banner；最后回退商品主图 thumb，并过滤非图片资源,,,,https://www.landbond.com/goods/detail/182,https://www.landbond.com/goods/lists/0/?page=27&serie=,2023-11-29 23:30:06,2026-01-06 04:37:44
2026-04-02,联邦家私,183,[XS02]肤感拿铁（双面）-PVC膜,定制色板,,,,0.00,定制,,,[XS02]肤感拿铁（双面）,,https://img.landbond.com/storage/uploads/goods/20231129/1b1750d3696ded266db70938596a7d95.jpg,1,1,https://img.landbond.com/storage/uploads/goods/20231129/9a947fafe4a30311ccbc28ff0277e638.jpg?imageView2/1/w/300/h/300,data/images/landbond/183/display_01.jpg,优先解析详情页 carousel-item 主轮播；若失败则回退 API banner；最后回退商品主图 thumb，并过滤非图片资源,,,,https://www.landbond.com/goods/detail/183,https://www.landbond.com/goods/lists/0/?page=27&serie=,2023-11-29 23:32:54,2026-03-31 04:53:01
